tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	status	FPKM	FPKM_conf_lo	FPKM_conf_hi
ENSMUSG00000065625	-	-	ENSMUSG00000065625	-	-	1:9448750-9448853	-	-	OK	0	0	0
ENSMUSG00000061024	-	-	ENSMUSG00000061024	-	-	1:9535488-9537535	-	-	OK	9.78053	9.34487	10.2162
ENSMUSG00000025909	-	-	ENSMUSG00000025909	-	-	1:8351555-9289319	-	-	OK	0.486426	0.329779	0.643074
ENSMUSG00000086235	-	-	ENSMUSG00000086235	-	-	1:8458506-8458906	-	-	OK	8.52192	7.262	9.78183
ENSMUSG00000076169	-	-	ENSMUSG00000076169	-	-	1:8578695-8578805	-	-	OK	0	0	0
ENSMUSG00000084353	-	-	ENSMUSG00000084353	-	-	1:8782003-8782243	-	-	OK	70.015	62.7742	77.2557
ENSMUSG00000076135	-	-	ENSMUSG00000076135	-	-	1:8806218-8806328	-	-	OK	0	0	0
ENSMUSG00000086195	-	-	ENSMUSG00000086195	-	-	1:8846008-8846348	-	-	OK	0	0	0
ENSMUSG00000066693	-	-	ENSMUSG00000066693	-	-	1:8953076-8953702	-	-	OK	23.8441	22.4165	25.2716
ENSMUSG00000025912	-	-	ENSMUSG00000025912	-	-	1:9657495-9690290	-	-	OK	0.984089	0.795349	1.17283
ENSMUSG00000045210	-	-	ENSMUSG00000045210	-	-	1:9708702-9738463	-	-	OK	7.17566	6.95722	7.39411
ENSMUSG00000085661	-	-	ENSMUSG00000085661	-	-	1:9737728-9782003	-	-	OK	0.137843	0.0709358	0.204751
ENSMUSG00000046101	-	-	ENSMUSG00000046101	-	-	1:9898718-9931035	-	-	OK	0.0509622	0.0202745	0.08165
ENSMUSG00000025915	-	-	ENSMUSG00000025915	-	-	1:9788210-9892637	-	-	LOWDATA	4.05483	0	8.84334
ENSMUSG00000046334	-	-	ENSMUSG00000046334	-	-	1:9792274-9792634	-	-	OK	117.82	112.561	123.079
ENSMUSG00000088916	-	-	ENSMUSG00000088916	-	-	1:9824578-9824683	-	-	OK	0	0	0
ENSMUSG00000073738	-	-	ENSMUSG00000073738	-	-	1:9950251-9952890	-	-	OK	1.62937	1.47472	1.78402
ENSMUSG00000065085	-	-	ENSMUSG00000065085	-	-	1:9999894-9999998	-	-	OK	0	0	0
ENSMUSG00000025916	-	-	ENSMUSG00000025916	-	-	1:9958704-9999217	-	-	OK	0.10265	0.047781	0.157518
ENSMUSG00000087199	-	-	ENSMUSG00000087199	-	-	1:9972467-9982447	-	-	OK	0	0	0
ENSMUSG00000025911	-	-	ENSMUSG00000025911	-	-	1:9538028-9568051	-	-	OK	0.321546	0.260019	0.383072
ENSMUSG00000079671	-	-	ENSMUSG00000079671	-	-	1:9550912-9621173	-	-	OK	0.195577	0.113567	0.277587
ENSMUSG00000081441	-	-	ENSMUSG00000081441	-	-	1:9564628-9565730	-	-	OK	921.208	908.113	934.303
ENSMUSG00000067879	-	-	ENSMUSG00000067879	-	-	1:9591279-9617224	-	-	OK	0	0	0
ENSMUSG00000025917	-	-	ENSMUSG00000025917	-	-	1:10014682-10028208	-	-	OK	80.278	78.8909	81.6652
ENSMUSG00000042501	-	-	ENSMUSG00000042501	-	-	1:10314807-10710026	-	-	OK	0.263934	0.190018	0.33785
ENSMUSG00000083422	-	-	ENSMUSG00000083422	-	-	1:10544178-10545634	-	-	OK	0.386095	0.281013	0.491176
ENSMUSG00000065035	-	-	ENSMUSG00000065035	-	-	1:10545634-10545741	-	-	OK	0	0	0
ENSMUSG00000081417	-	-	ENSMUSG00000081417	-	-	1:10685203-10685695	-	-	OK	0	0	0
ENSMUSG00000088585	-	-	ENSMUSG00000088585	-	-	1:10911750-10911841	-	-	OK	0	0	0
ENSMUSG00000057715	-	-	ENSMUSG00000057715	-	-	1:11404185-11965982	-	-	OK	0	0	0
ENSMUSG00000056763	-	-	ENSMUSG00000056763	-	-	1:10028298-10126849	-	-	FAIL	11.3151	0	156.567
ENSMUSG00000048960	-	-	ENSMUSG00000048960	-	-	1:10983545-11293763	-	-	OK	0.53044	0.488668	0.572213
ENSMUSG00000077318	-	-	ENSMUSG00000077318	-	-	1:11124191-11124319	-	-	OK	0	0	0
ENSMUSG00000066918	-	-	ENSMUSG00000066918	-	-	1:12657643-12663171	-	-	OK	0	0	0
ENSMUSG00000064969	-	-	ENSMUSG00000064969	-	-	1:12365016-12365123	-	-	OK	0	0	0
ENSMUSG00000067851	-	-	ENSMUSG00000067851	-	-	1:10127651-10222751	-	-	OK	6.41074	6.22623	6.59525
ENSMUSG00000088153	-	-	ENSMUSG00000088153	-	-	1:10156619-10156859	-	-	OK	0	0	0
ENSMUSG00000042414	-	-	ENSMUSG00000042414	-	-	1:13103537-13117244	-	-	OK	0	0	0
ENSMUSG00000025938	-	-	ENSMUSG00000025938	-	-	1:12856629-12981258	-	-	LOWDATA	0.909062	0	3.13426
ENSMUSG00000016918	-	-	ENSMUSG00000016918	-	-	1:12708625-12850452	-	-	OK	10.5543	10.2618	10.8469
ENSMUSG00000005886	-	-	ENSMUSG00000005886	-	-	1:13129185-13364164	-	-	OK	2.50253	1.81441	3.19066
ENSMUSG00000087782	-	-	ENSMUSG00000087782	-	-	1:13324578-13324690	-	-	OK	0	0	0
ENSMUSG00000025935	-	-	ENSMUSG00000025935	-	-	1:13554782-13579945	-	-	OK	28.8002	28.1809	29.4194
ENSMUSG00000067813	-	-	ENSMUSG00000067813	-	-	1:13658851-13691804	-	-	OK	0	0	0
ENSMUSG00000077368	-	-	ENSMUSG00000077368	-	-	1:13764414-13764545	-	-	OK	0	0	0
ENSMUSG00000089358	-	-	ENSMUSG00000089358	-	-	1:13922458-13922766	-	-	OK	0	0	0
ENSMUSG00000025937	-	-	ENSMUSG00000025937	-	-	1:13614925-13650627	-	-	OK	14.3778	13.9475	14.8081
ENSMUSG00000025930	-	-	ENSMUSG00000025930	-	-	1:14743426-14746047	-	-	OK	0.207103	0.137115	0.27709
ENSMUSG00000054493	-	-	ENSMUSG00000054493	-	-	1:14745534-14748454	-	-	OK	0.0196504	0.00357076	0.0357301
ENSMUSG00000025932	-	-	ENSMUSG00000025932	-	-	1:14159034-14300281	-	-	OK	0.338599	0.231306	0.445892
ENSMUSG00000081201	-	-	ENSMUSG00000081201	-	-	1:14829949-14830237	-	-	OK	886.516	867.215	905.816
ENSMUSG00000088159	-	-	ENSMUSG00000088159	-	-	1:15009120-15009240	-	-	OK	0	0	0
ENSMUSG00000032769	-	-	ENSMUSG00000032769	-	-	1:14862728-14908943	-	-	OK	0	0	0
ENSMUSG00000090498	-	-	ENSMUSG00000090498	-	-	1:15702383-15706448	-	-	OK	0	0	0
ENSMUSG00000092083	-	-	ENSMUSG00000092083	-	-	1:15302532-15701710	-	-	OK	0.028366	0.00830821	0.0484238
ENSMUSG00000088829	-	-	ENSMUSG00000088829	-	-	1:15676015-15676127	-	-	OK	0	0	0
ENSMUSG00000077377	-	-	ENSMUSG00000077377	-	-	1:15747912-15748044	-	-	OK	0	0	0
ENSMUSG00000073737	-	-	ENSMUSG00000073737	-	-	1:15258879-15259878	-	-	OK	65.0387	63.3254	66.752
ENSMUSG00000067795	-	-	ENSMUSG00000067795	-	-	1:16056059-16083406	-	-	OK	0	0	0
ENSMUSG00000032719	-	-	ENSMUSG00000032719	-	-	1:15843942-15882803	-	-	OK	0	0	0
ENSMUSG00000088943	-	-	ENSMUSG00000088943	-	-	1:15869610-15869913	-	-	OK	0	0	0
ENSMUSG00000025925	-	-	ENSMUSG00000025925	-	-	1:15795738-15833551	-	-	OK	14.6365	10.6944	18.5785
ENSMUSG00000082193	-	-	ENSMUSG00000082193	-	-	1:14855152-14856046	-	-	OK	759.762	753.473	766.05
ENSMUSG00000025921	-	-	ENSMUSG00000025921	-	-	1:16095854-16123815	-	-	OK	1.72921	1.59408	1.86434
ENSMUSG00000025920	-	-	ENSMUSG00000025920	-	-	1:16218754-16510193	-	-	FAIL	7.76815	0	54.4559
ENSMUSG00000089982	-	-	ENSMUSG00000089982	-	-	1:16243672-16258002	-	-	OK	0	0	0
ENSMUSG00000025939	-	-	ENSMUSG00000025939	-	-	1:16559862-16609570	-	-	OK	35.0038	34.2081	35.7995
ENSMUSG00000043716	-	-	ENSMUSG00000043716	-	-	1:16091375-16094743	-	-	OK	645.44	636.981	653.898
ENSMUSG00000087414	-	-	ENSMUSG00000087414	-	-	1:16647632-16652359	-	-	OK	0.0656977	0.0355536	0.0958419
ENSMUSG00000079658	-	-	ENSMUSG00000079658	-	-	1:16632846-16646946	-	-	OK	82.6286	80.64	84.6172
ENSMUSG00000025779	-	-	ENSMUSG00000025779	-	-	1:16678536-16699686	-	-	OK	7.43916	6.61889	8.25943
ENSMUSG00000025940	-	-	ENSMUSG00000025940	-	-	1:16655271-16668356	-	-	OK	36.4447	35.5209	37.3686
ENSMUSG00000042686	-	-	ENSMUSG00000042686	-	-	1:16987544-17087879	-	-	OK	0.215846	0.153537	0.278155
ENSMUSG00000025777	-	-	ENSMUSG00000025777	-	-	1:17135442-17154352	-	-	OK	0.00476903	0	0.0115135
ENSMUSG00000091020	-	-	ENSMUSG00000091020	-	-	1:16757094-16760241	-	-	OK	2.08527	1.92615	2.24439
ENSMUSG00000089534	-	-	ENSMUSG00000089534	-	-	1:17510081-17510192	-	-	OK	0	0	0
ENSMUSG00000070977	-	-	ENSMUSG00000070977	-	-	1:18200133-18213645	-	-	OK	0	0	0
ENSMUSG00000025774	-	-	ENSMUSG00000025774	-	-	1:18105271-18135983	-	-	OK	0	0	0
ENSMUSG00000085125	-	-	ENSMUSG00000085125	-	-	1:17666107-17717727	-	-	LOWDATA	0	0	0
ENSMUSG00000025776	-	-	ENSMUSG00000025776	-	-	1:17717125-17756425	-	-	LOWDATA	0.0298565	0	0.41809
ENSMUSG00000067780	-	-	ENSMUSG00000067780	-	-	1:17591981-17621019	-	-	OK	2.37147	2.2592	2.48373
ENSMUSG00000073735	-	-	ENSMUSG00000073735	-	-	1:18226553-18227524	-	-	OK	0	0	0
ENSMUSG00000088800	-	-	ENSMUSG00000088800	-	-	1:18959842-18959914	-	-	OK	0	0	0
ENSMUSG00000067773	-	-	ENSMUSG00000067773	-	-	1:18241060-18255219	-	-	OK	0	0	0
ENSMUSG00000089923	-	-	ENSMUSG00000089923	-	-	1:18250604-18255161	-	-	OK	0	0	0
ENSMUSG00000025927	-	-	ENSMUSG00000025927	-	-	1:19198994-19228815	-	-	OK	0	0	0
ENSMUSG00000084668	-	-	ENSMUSG00000084668	-	-	1:19503935-19504000	-	-	OK	0	0	0
ENSMUSG00000080585	-	-	ENSMUSG00000080585	-	-	1:19911390-19911480	-	-	OK	0	0	0
ENSMUSG00000065480	-	-	ENSMUSG00000065480	-	-	1:20672849-20672968	-	-	OK	0	0	0
ENSMUSG00000065559	-	-	ENSMUSG00000065559	-	-	1:20669090-20669163	-	-	OK	0	0	0
ENSMUSG00000043760	-	-	ENSMUSG00000043760	-	-	1:20047859-20608145	-	-	OK	0.0161218	0.00937107	0.0228725
ENSMUSG00000089914	-	-	ENSMUSG00000089914	-	-	1:20371173-20382381	-	-	OK	0	0	0
ENSMUSG00000090142	-	-	ENSMUSG00000090142	-	-	1:20434338-20434641	-	-	OK	100.189	94.1531	106.225
ENSMUSG00000070175	-	-	ENSMUSG00000070175	-	-	1:20434891-20434993	-	-	OK	0	0	0
ENSMUSG00000025929	-	-	ENSMUSG00000025929	-	-	1:20720985-20724577	-	-	OK	0	0	0
ENSMUSG00000041872	-	-	ENSMUSG00000041872	-	-	1:20767231-20774351	-	-	OK	0	0	0
ENSMUSG00000087078	-	-	ENSMUSG00000087078	-	-	1:20878730-20880554	-	-	OK	0	0	0
ENSMUSG00000088858	-	-	ENSMUSG00000088858	-	-	1:20832615-20832747	-	-	OK	0	0	0
ENSMUSG00000041859	-	-	ENSMUSG00000041859	-	-	1:20793054-20810359	-	-	OK	6.65463	6.36253	6.94674
ENSMUSG00000041809	-	-	ENSMUSG00000041809	-	-	1:20941768-20980919	-	-	OK	0.908307	0.778878	1.03773
ENSMUSG00000041779	-	-	ENSMUSG00000041779	-	-	1:20986376-21069310	-	-	OK	0.709396	0.645946	0.772847
ENSMUSG00000025931	-	-	ENSMUSG00000025931	-	-	1:20880690-20929632	-	-	OK	1.51444	1.30318	1.7257
ENSMUSG00000077314	-	-	ENSMUSG00000077314	-	-	1:20905490-20905621	-	-	OK	0	0	0
ENSMUSG00000025933	-	-	ENSMUSG00000025933	-	-	1:21208655-21220248	-	-	OK	3.28586	2.75734	3.81438
ENSMUSG00000089787	-	-	ENSMUSG00000089787	-	-	1:19053379-19094921	-	-	OK	0	0	0
ENSMUSG00000042596	-	-	ENSMUSG00000042596	-	-	1:19093102-19156427	-	-	OK	0	0	0
ENSMUSG00000060128	-	-	ENSMUSG00000060128	-	-	1:19143390-19144047	-	-	OK	1146.55	1132	1161.09
ENSMUSG00000025936	-	-	ENSMUSG00000025936	-	-	1:21275326-21288393	-	-	OK	0.0353076	0	0.0706152
ENSMUSG00000067750	-	-	ENSMUSG00000067750	-	-	1:21339721-21342281	-	-	OK	0	0	0
ENSMUSG00000046847	-	-	ENSMUSG00000046847	-	-	1:21262483-21262990	-	-	OK	45.8285	42.7246	48.9324
ENSMUSG00000086194	-	-	ENSMUSG00000086194	-	-	1:21344085-21345197	-	-	OK	0	0	0
ENSMUSG00000087453	-	-	ENSMUSG00000087453	-	-	1:21354883-21355111	-	-	OK	0	0	0
ENSMUSG00000041722	-	-	ENSMUSG00000041722	-	-	1:21358411-21360926	-	-	OK	0	0	0
ENSMUSG00000085507	-	-	ENSMUSG00000085507	-	-	1:21362750-21363845	-	-	OK	0	0	0
ENSMUSG00000087427	-	-	ENSMUSG00000087427	-	-	1:21369635-21369863	-	-	OK	0	0	0
ENSMUSG00000085679	-	-	ENSMUSG00000085679	-	-	1:21380995-21381117	-	-	OK	0	0	0
ENSMUSG00000085079	-	-	ENSMUSG00000085079	-	-	1:21373636-21376465	-	-	OK	0	0	0
ENSMUSG00000025934	-	-	ENSMUSG00000025934	-	-	1:21230669-21255442	-	-	OK	220.139	215.575	224.703
ENSMUSG00000089553	-	-	ENSMUSG00000089553	-	-	1:23252049-23252170	-	-	OK	0	0	0
ENSMUSG00000041670	-	-	ENSMUSG00000041670	-	-	1:22276331-22911673	-	-	OK	0	0	0
ENSMUSG00000073730	-	-	ENSMUSG00000073730	-	-	1:23107311-23109092	-	-	OK	0.039705	0.00969083	0.0697191
ENSMUSG00000073729	-	-	ENSMUSG00000073729	-	-	1:23262825-23263245	-	-	OK	0	0	0
ENSMUSG00000065405	-	-	ENSMUSG00000065405	-	-	1:23279107-23279178	-	-	OK	0	0	0
ENSMUSG00000065567	-	-	ENSMUSG00000065567	-	-	1:23298539-23298623	-	-	OK	0	0	0
ENSMUSG00000026158	-	-	ENSMUSG00000026158	-	-	1:23373262-23390014	-	-	OK	1.42962	1.32473	1.53452
ENSMUSG00000028033	-	-	ENSMUSG00000028033	-	-	1:21388483-21952023	-	-	LOWDATA	0.0367488	0	1.03552
ENSMUSG00000085163	-	-	ENSMUSG00000085163	-	-	1:21949922-21952611	-	-	LOWDATA	0	0	0
ENSMUSG00000082935	-	-	ENSMUSG00000082935	-	-	1:21502013-21503137	-	-	OK	162.706	160.188	165.224
ENSMUSG00000026154	-	-	ENSMUSG00000026154	-	-	1:24002777-24012495	-	-	OK	45.4931	43.6436	47.3427
ENSMUSG00000026156	-	-	ENSMUSG00000026156	-	-	1:23768591-23855997	-	-	OK	0	0	0
ENSMUSG00000026155	-	-	ENSMUSG00000026155	-	-	1:23852463-23929156	-	-	OK	92.8657	90.6269	95.1044
ENSMUSG00000026141	-	-	ENSMUSG00000026141	-	-	1:24270832-24594311	-	-	OK	0	0	0
ENSMUSG00000077463	-	-	ENSMUSG00000077463	-	-	1:24555679-24555816	-	-	OK	0	0	0
ENSMUSG00000026147	-	-	ENSMUSG00000026147	-	-	1:24184448-24259577	-	-	OK	0	0	0
ENSMUSG00000026153	-	-	ENSMUSG00000026153	-	-	1:24017596-24107180	-	-	OK	2.65842	2.53057	2.78627
ENSMUSG00000067736	-	-	ENSMUSG00000067736	-	-	1:24619242-24619539	-	-	OK	748.111	731.148	765.074
ENSMUSG00000090378	-	-	ENSMUSG00000090378	-	-	1:24620813-24621627	-	-	OK	1518.22	1508.41	1528.02
ENSMUSG00000073725	-	-	ENSMUSG00000073725	-	-	1:24685382-24823144	-	-	OK	8.82888	8.58232	9.07544
ENSMUSG00000073722	-	-	ENSMUSG00000073722	-	-	1:26738645-26744305	-	-	OK	0	0	0
ENSMUSG00000088111	-	-	ENSMUSG00000088111	-	-	1:26623677-26623783	-	-	OK	0	0	0
ENSMUSG00000052558	-	-	ENSMUSG00000052558	-	-	1:25887501-25888723	-	-	OK	0	0	0
ENSMUSG00000033569	-	-	ENSMUSG00000033569	-	-	1:25124320-25886552	-	-	LOWDATA	0.0109625	0	0.320897
ENSMUSG00000080849	-	-	ENSMUSG00000080849	-	-	1:25280574-25281018	-	-	OK	1.36371	0.909138	1.81828
ENSMUSG00000064910	-	-	ENSMUSG00000064910	-	-	1:25336289-25336396	-	-	OK	0	0	0
ENSMUSG00000084740	-	-	ENSMUSG00000084740	-	-	1:25507915-25508019	-	-	OK	0	0	0
ENSMUSG00000065125	-	-	ENSMUSG00000065125	-	-	1:27015947-27016066	-	-	OK	0	0	0
ENSMUSG00000079640	-	-	ENSMUSG00000079640	-	-	1:27099345-27286771	-	-	OK	0	0	0
ENSMUSG00000084715	-	-	ENSMUSG00000084715	-	-	1:27130447-27130557	-	-	OK	0	0	0
ENSMUSG00000048411	-	-	ENSMUSG00000048411	-	-	1:28832988-28837097	-	-	OK	0	0	0
ENSMUSG00000086240	-	-	ENSMUSG00000086240	-	-	1:28637342-28637618	-	-	OK	160.869	149.357	172.381
ENSMUSG00000064433	-	-	ENSMUSG00000064433	-	-	1:29337808-29337920	-	-	OK	0	0	0
ENSMUSG00000090766	-	-	ENSMUSG00000090766	-	-	1:28912032-28912718	-	-	OK	0	0	0
ENSMUSG00000058590	-	-	ENSMUSG00000058590	-	-	1:28994879-28995185	-	-	OK	0	0	0
ENSMUSG00000081557	-	-	ENSMUSG00000081557	-	-	1:28857082-28859566	-	-	OK	6.48324	6.16441	6.80207
ENSMUSG00000080391	-	-	ENSMUSG00000080391	-	-	1:29418119-29418215	-	-	OK	0	0	0
ENSMUSG00000080625	-	-	ENSMUSG00000080625	-	-	1:29358324-29358424	-	-	OK	0	0	0
ENSMUSG00000077073	-	-	ENSMUSG00000077073	-	-	1:30042778-30042888	-	-	OK	0	0	0
ENSMUSG00000053185	-	-	ENSMUSG00000053185	-	-	1:30775398-30776806	-	-	OK	0	0	0
ENSMUSG00000048874	-	-	ENSMUSG00000048874	-	-	1:30859186-30930539	-	-	OK	24.5145	23.9259	25.103
ENSMUSG00000086151	-	-	ENSMUSG00000086151	-	-	1:31033794-31035810	-	-	OK	0	0	0
ENSMUSG00000087346	-	-	ENSMUSG00000087346	-	-	1:31054711-31056750	-	-	OK	0.700126	0.538439	0.861813
ENSMUSG00000086727	-	-	ENSMUSG00000086727	-	-	1:31197922-31279506	-	-	OK	0	0	0
ENSMUSG00000050217	-	-	ENSMUSG00000050217	-	-	1:31233250-31261501	-	-	OK	0	0	0
ENSMUSG00000086726	-	-	ENSMUSG00000086726	-	-	1:31043069-31043798	-	-	OK	0.891139	0.643982	1.1383
ENSMUSG00000077664	-	-	ENSMUSG00000077664	-	-	1:31316437-31316564	-	-	OK	0	0	0
ENSMUSG00000026063	-	-	ENSMUSG00000026063	-	-	1:31279683-31281132	-	-	OK	0	0	0
ENSMUSG00000088620	-	-	ENSMUSG00000088620	-	-	1:31713476-31713583	-	-	OK	0	0	0
ENSMUSG00000082159	-	-	ENSMUSG00000082159	-	-	1:31792900-31793737	-	-	OK	0.468344	0.305288	0.631401
ENSMUSG00000070960	-	-	ENSMUSG00000070960	-	-	1:31672835-31673507	-	-	OK	2.61732	2.16845	3.06619
ENSMUSG00000026058	-	-	ENSMUSG00000026058	-	-	1:32229650-32714583	-	-	OK	0	0	0
ENSMUSG00000064688	-	-	ENSMUSG00000064688	-	-	1:32269977-32270084	-	-	OK	0	0	0
ENSMUSG00000049830	-	-	ENSMUSG00000049830	-	-	1:32576407-32577844	-	-	OK	0	0	0
ENSMUSG00000091318	-	-	ENSMUSG00000091318	-	-	1:32600390-32604138	-	-	OK	0	0	0
ENSMUSG00000089489	-	-	ENSMUSG00000089489	-	-	1:32625203-32625266	-	-	OK	0	0	0
ENSMUSG00000089395	-	-	ENSMUSG00000089395	-	-	1:32783483-32783775	-	-	OK	0	0	0
ENSMUSG00000088750	-	-	ENSMUSG00000088750	-	-	1:33248837-33248947	-	-	OK	0	0	0
ENSMUSG00000065223	-	-	ENSMUSG00000065223	-	-	1:33350520-33350620	-	-	OK	0	0	0
ENSMUSG00000065260	-	-	ENSMUSG00000065260	-	-	1:33479577-33479683	-	-	OK	0	0	0
ENSMUSG00000044744	-	-	ENSMUSG00000044744	-	-	1:33726687-33727557	-	-	OK	0.364073	0.223941	0.504205
ENSMUSG00000026064	-	-	ENSMUSG00000026064	-	-	1:30997147-31006615	-	-	OK	21.8189	21.3686	22.2693
ENSMUSG00000026134	-	-	ENSMUSG00000026134	-	-	1:33510655-33726631	-	-	OK	6.01595	5.56726	6.46464
ENSMUSG00000004768	-	-	ENSMUSG00000004768	-	-	1:33776726-33799409	-	-	OK	6.75892	6.33518	7.18266
ENSMUSG00000042215	-	-	ENSMUSG00000042215	-	-	1:33802328-33814639	-	-	OK	29.5981	28.7982	30.398
ENSMUSG00000042182	-	-	ENSMUSG00000042182	-	-	1:33908896-33964661	-	-	OK	0.380867	0.301881	0.459852
ENSMUSG00000081402	-	-	ENSMUSG00000081402	-	-	1:33892743-33895759	-	-	OK	2.93387	2.57147	3.29626
ENSMUSG00000042197	-	-	ENSMUSG00000042197	-	-	1:33817316-33871440	-	-	OK	13.4768	12.4016	14.5519
ENSMUSG00000079617	-	-	ENSMUSG00000079617	-	-	1:34428990-34460294	-	-	OK	0	0	0
ENSMUSG00000042111	-	-	ENSMUSG00000042111	-	-	1:34493515-34496517	-	-	OK	7.20474	6.79016	7.61933
ENSMUSG00000026125	-	-	ENSMUSG00000026125	-	-	1:34555274-34559907	-	-	OK	0.051583	0.00946567	0.0937004
ENSMUSG00000026127	-	-	ENSMUSG00000026127	-	-	1:34496695-34502581	-	-	OK	3.32783	3.08464	3.57102
ENSMUSG00000026126	-	-	ENSMUSG00000026126	-	-	1:34516590-34532499	-	-	OK	0.516478	0.355848	0.677107
ENSMUSG00000026124	-	-	ENSMUSG00000026124	-	-	1:34592492-34601156	-	-	OK	0	0	0
ENSMUSG00000037529	-	-	ENSMUSG00000037529	-	-	1:34600819-34617788	-	-	OK	0	0	0
ENSMUSG00000045815	-	-	ENSMUSG00000045815	-	-	1:34636068-34636458	-	-	OK	0	0	0
ENSMUSG00000045174	-	-	ENSMUSG00000045174	-	-	1:34636537-34647783	-	-	OK	0	0	0
ENSMUSG00000026123	-	-	ENSMUSG00000026123	-	-	1:34906803-34936425	-	-	OK	12.0052	10.0185	13.992
ENSMUSG00000026131	-	-	ENSMUSG00000026131	-	-	1:33965124-34365495	-	-	FAIL	5.18143	0	19.4929
ENSMUSG00000085306	-	-	ENSMUSG00000085306	-	-	1:34222700-34235118	-	-	FAIL	0.0462297	0	1.63592
ENSMUSG00000084506	-	-	ENSMUSG00000084506	-	-	1:34038254-34038347	-	-	OK	0	0	0
ENSMUSG00000064601	-	-	ENSMUSG00000064601	-	-	1:35818446-35818551	-	-	OK	0	0	0
ENSMUSG00000077231	-	-	ENSMUSG00000077231	-	-	1:35235800-35235929	-	-	OK	0	0	0
ENSMUSG00000045216	-	-	ENSMUSG00000045216	-	-	1:36125244-36163291	-	-	OK	9.68533	9.37159	9.99906
ENSMUSG00000089955	-	-	ENSMUSG00000089955	-	-	1:34735032-34781146	-	-	OK	0	0	0
